timestamp,id,num,d0,d1,d2,d3,d4,d5,d6,d7
194.581992304,2B0,5,c5,ff,00,07,f1,00,00,00
194.582948522,350,8,14,13,a3,83,89,00,00,ae
194.583870529,545,8,e4,10,00,89,7b,00,79,00
194.584797667,43F,8,00,40,60,ff,56,bc,0b,00
194.585719246,350,8,14,13,b3,83,89,00,00,be
194.586643818,0A0,8,3b,6b,82,0c,00,ad,00,00
194.587567963,545,8,e4,10,00,89,7b,00,79,00
194.588488687,220,8,ff,03,e4,03,ab,01,c7,0f
194.589414115,350,8,14,13,c3,83,89,00,00,ce
194.590337832,18F,8,fe,3b,17,00,00,50,00,00
194.59127053,220,8,ff,03,f2,03,ab,01,c1,0f
194.592191681,440,8,ff,f0,00,00,ff,bc,0b,00
194.593115398,350,8,14,13,d3,83,89,00,00,de
194.594039116,18F,8,fe,3b,17,00,00,50,00,00
194.595086423,690,8,00,00,01,00,00,00,00,00
194.596073432,153,8,00,80,10,ff,00,ff,00,00
194.597068566,350,8,14,13,e3,83,89,00,00,ee
194.59807097,329,8,ed,9a,80,90,0a,20,00,14
194.599311574,220,8,f9,03,e7,03,ab,01,c1,0f
194.600314405,440,8,ff,50,00,00,ff,cc,0b,00
194.601313816,350,8,14,13,f3,83,89,00,00,fe
194.602310661,329,8,ed,9a,80,90,0a,20,00,14
194.603306651,428,8,05,00,00,80,65,08,02,00
194.604299647,440,8,ff,a0,00,00,ff,c0,0b,00
194.605294781,1F1,8,00,00,00,00,00,00,00,00
194.606292053,545,8,dc,10,00,89,7e,00,87,00
194.607228172,43F,8,00,40,60,ff,56,c0,0b,00
194.608088598,350,8,14,13,13,83,89,00,00,1e
194.608943036,316,8,45,18,98,0c,18,10,00,00
194.609796192,4F0,8,80,00,00,00,00,c5,bc,14
194.610649347,43F,8,00,40,60,ff,56,c4,0b,00
194.611555531,350,8,14,13,23,83,89,00,00,2e
194.612627214,0A1,8,80,80,80,80,65,e4,0a,00
194.613646296,545,8,e4,11,00,89,86,00,8f,00
194.614649556,220,8,fc,03,e2,03,ab,01,c1,0f
194.615872198,350,8,14,13,33,83,89,00,00,3e
194.61686776,0A1,8,80,80,80,80,65,bf,0b,00
194.617869309,220,8,ff,03,ed,03,ab,01,c1,0f
194.618869575,440,8,ff,a0,00,00,ff,c4,0b,00
194.619865137,2B0,5,c5,ff,00,07,5b,00,00,4e
194.620860271,260,8,16,18,00,30,00,63,00,00
194.62186909,545,8,e4,11,00,89,8e,00,91,00
194.622875343,220,8,f9,03,f5,03,ab,01,c1,0f
194.623873043,2B0,5,c5,ff,00,07,2c,00,00,5e
194.624864329,329,8,0c,9a,80,90,0a,20,00,14
194.625860746,220,8,f9,03,ec,03,ab,01,c1,0f
194.62685588,440,8,ff,00,00,00,ff,c8,0b,00
194.62784631,2B0,5,c5,ff,00,07,3d,00,00,6e
194.628783284,430,8,00,00,00,00,00,00,00,00
194.629735654,545,8,e4,11,00,88,94,00,95,00
194.630616606,153,8,00,80,10,ff,00,ff,00,00
194.631657926,316,8,45,19,7a,0c,19,10,00,00
194.632619704,690,8,00,00,01,00,00,00,00,00
194.63347286,429,8,53,02,00,00,00,00,2d,03
194.634316607,2B0,5,c5,ff,00,07,1f,00,00,8e
194.635161637,0A0,8,40,6b,80,0c,00,ad,00,00
194.636003246,1F1,8,00,00,00,00,00,00,00,00
194.636848276,440,8,ff,f0,00,00,ff,b8,0b,00
194.637706136,2B0,5,c5,ff,00,07,e0,00,00,9e
194.638547745,0A1,8,80,80,80,80,65,d9,09,00
194.639390209,545,8,e4,12,00,89,98,00,99,00
194.640231391,43F,8,00,40,60,ff,56,bc,0b,00
194.641072572,2B0,5,c5,ff,00,07,f1,00,00,ae
194.641914181,2A0,8,00,00,6c,00,00,00,00,00
194.642757928,1F1,8,00,00,00,00,00,00,00,00
194.64362263,59B,8,00,00,00,00,00,00,00,88
194.644530525,350,8,14,13,b3,83,89,00,00,be
194.64539822,329,8,40,9a,80,90,0a,20,00,14
194.646242395,4F0,8,80,00,00,00,00,c5,bc,14
194.647079727,220,8,fd,03,f2,03,ab,01,c1,0f
194.647920481,2B0,5,c5,ff,00,07,d3,00,00,ce
194.649040061,545,8,e4,11,00,8a,94,00,95,00
194.649895782,1F1,8,00,00,00,00,00,00,00,00
194.650743806,440,8,ff,f0,00,00,ff,ac,0b,00
194.651590974,2B0,5,c5,ff,00,07,a4,00,00,de
194.652436432,4F0,8,80,00,00,00,00,c5,bc,14
194.653299851,429,8,53,02,00,00,00,00,2d,03
194.654150013,220,8,fd,03,e7,03,ab,01,c1,0f
194.654995471,316,8,45,18,88,0c,18,10,00,00
194.655844777,545,8,e4,11,00,88,91,00,92,00
194.65668938,370,8,ff,20,00,00,ff,00,00,e4
194.657534838,2B0,5,c5,ff,00,07,86,00,00,fe
194.658376447,0A1,8,80,80,80,80,65,bf,0b,00
194.659220194,545,8,e4,11,00,89,91,00,8e,00
194.660077198,440,8,ff,a0,00,00,ff,ac,0b,00
194.660990224,153,8,00,80,10,ff,00,ff,00,00
194.661849795,260,8,16,18,00,30,00,64,00,00
194.66269568,545,8,e4,11,00,89,8d,00,8e,00
194.663543276,440,8,ff,f0,00,00,ff,b0,0b,00
194.664387023,2B0,5,c5,ff,00,07,68,00,00,1e
194.665500616,2A0,8,00,00,6c,00,00,00,00,00
194.666364462,690,8,00,00,01,00,00,00,00,00
194.667207354,440,8,ff,00,00,00,ff,b8,0b,00
194.668048536,2B0,5,c5,ff,00,07,79,00,00,2e
194.668903829,329,8,ed,9a,80,90,0a,20,00,14
194.669746721,545,8,dc,11,00,89,85,00,80,00
194.670587475,4B1,8,00,00,00,00,00,00,00,00
194.671426091,350,8,14,13,33,83,89,00,00,3e
194.672265134,545,8,dc,11,00,8a,85,00,80,00
194.673107598,428,8,05,00,00,80,65,08,02,00
194.673947496,350,8,14,13,43,83,89,00,00,4e
194.674785684,2B0,5,c5,ff,00,07,5b,08,02,00
194.675626866,545,8,e4,10,00,89,7f,00,7c,00
194.67648387,370,8,ff,20,00,00,ff,00,00,6c
194.677395185,2B0,5,c5,ff,00,07,2c,01,c1,0f
194.678256894,0A0,8,3b,6b,80,0c,00,ad,00,00
194.679096365,4F0,8,80,00,00,00,00,c5,bc,14
194.679958073,43F,8,00,40,60,ff,56,b8,0b,00
194.894496954,2B0,5,c5,ff,00,07,3d,00,00,6e
194.897695325,18F,8,fe,3a,17,00,00,50,00,00
194.901019424,545,8,e4,10,00,89,7b,00,7d,00
194.903583167,440,8,ff,50,00,00,ff,c0,0b,00
194.904958479,220,8,fc,03,f2,03,ab,01,c1,0f
194.906272638,260,8,15,17,00,30,00,65,00,00
194.907453799,545,8,e4,10,00,89,7b,00,7d,00
194.908599892,440,8,ff,a0,00,00,ff,c0,0b,00
194.909673286,2B0,5,c5,ff,00,07,1f,00,00,8e
194.910679111,329,8,0c,9a,80,90,0a,20,00,14
194.911516016,220,8,fd,03,e5,03,ab,01,c1,0f
194.912355059,440,8,ff,f0,00,00,ff,c4,0b,00
194.913191537,153,8,00,80,10,ff,00,ff,00,00
194.914028869,4D0,8,00,ff,fa,00,00,00,00,00
194.915121507,545,8,e4,10,00,88,7c,00,7f,00
194.916028973,220,8,ff,03,e9,03,a8,01,c1,0f
194.916910354,2B0,5,c5,ff,00,07,f1,00,00,ae
194.917760088,545,8,e4,10,00,89,7e,00,81,00
194.918720155,43F,8,00,40,60,ff,56,c4,0b,00
194.919577159,2B0,5,c5,ff,00,07,c2,00,00,be
194.920426894,316,8,45,17,a4,0c,17,10,00,00
194.921271924,4D0,8,00,ff,fa,00,00,00,00,00
194.922116526,429,8,53,02,00,00,00,00,2d,03
194.922964122,350,8,14,13,c3,83,89,00,00,ce
194.923805732,0A1,8,80,80,80,80,65,e4,0a,00
194.924648623,545,8,e4,10,00,89,80,00,86,00
194.925491088,440,8,ff,f0,00,00,ff,cc,0b,00
194.926332697,2B0,5,c5,ff,00,07,a4,00,00,de
194.927193122,0A1,8,80,80,80,80,65,ef,0b,00
194.928086477,1F1,8,00,00,00,00,00,00,00,00
194.928960159,440,8,ff,00,00,00,ff,c8,0b,00
194.929807755,220,8,ff,03,f5,03,a8,01,c1,0f
194.930652358,2A0,8,00,00,6c,00,00,00,00,00
194.931683414,545,8,e4,11,00,89,85,00,8d,00
194.932640916,5A0,8,00,00,00,00,00,00,00,00
194.933494926,2B0,5,c5,ff,00,07,86,00,00,fe
194.934353641,2A0,8,00,00,6c,00,00,00,00,00
194.935196106,4F0,8,80,00,00,00,00,c5,bc,14
194.936040708,440,8,ff,a0,00,00,ff,c8,0b,00
194.936886594,220,8,ff,03,e4,03,ab,01,c1,0f
194.937729485,545,8,e4,11,00,88,8c,00,90,00
194.938573233,43F,8,00,40,60,ff,56,c4,0b,00
194.939415269,350,8,14,13,13,83,89,00,00,1e
194.940258161,4F0,8,80,00,00,00,00,c5,bc,14
194.941097632,545,8,e4,11,00,89,8c,00,90,00
194.941936675,429,8,53,02,00,00,00,00,2d,03
194.942774863,2B0,5,c5,ff,00,07,79,00,00,2e
194.94363871,0A0,8,3e,6b,a4,0c,00,ad,00,00
194.944552163,545,8,e4,11,00,89,8f,00,90,00
194.945416438,440,8,ff,50,00,00,ff,c8,0b,00
194.946258474,350,8,14,13,33,83,89,00,00,3e
194.947097945,0A1,8,80,80,80,80,65,d9,09,00
194.94793485,545,8,e4,11,00,89,8f,00,92,00
194.949051864,440,8,ff,a0,00,00,ff,c0,0b,00
194.949916566,2B0,5,c5,ff,00,07,5b,00,00,4e
194.950760313,2A0,8,00,00,6c,00,00,00,00,00
194.951599356,545,8,e4,11,00,88,91,00,92,00
194.952437116,440,8,ff,f0,00,00,ff,c4,0b,00
194.95327231,220,8,ff,03,f5,03,ab,01,c1,0f
194.954112637,316,8,45,18,82,0c,18,10,00,00
194.954949114,690,8,00,00,01,00,00,00,00,00
194.955784736,4B1,8,00,00,00,00,00,00,00,00
194.956620358,2B0,5,c5,ff,00,07,3d,00,00,6e
194.957454697,545,8,dc,11,00,8a,93,00,94,00
194.958290746,220,8,fa,03,ef,03,ab,01,c1,0f
194.959129362,440,8,ff,50,00,00,ff,b4,0b,00
194.9599838,4F0,8,80,00,00,00,00,c5,bc,14
194.960897682,545,8,dc,11,00,89,93,00,91,00
194.961763666,429,8,53,02,00,00,00,00,2d,03
194.962601427,1F1,8,00,00,00,00,00,00,00,00
194.963437049,0A0,8,3e,6b,a4,0c,00,ad,00,00
194.964274809,545,8,e4,11,00,88,90,00,91,00
194.965407218,370,8,ff,20,00,00,ff,00,00,6c
194.966269354,2B0,5,c5,ff,00,07,e0,00,00,9e
194.96710968,0A0,8,3e,6b,a4,0c,00,ad,00,00
194.967947868,4F0,8,80,00,00,00,00,c5,bc,14
194.9687852,440,8,ff,00,00,00,ff,c0,0b,00
194.969622105,430,8,00,00,00,00,00,00,00,00
194.970459438,18F,8,fe,3a,18,00,00,50,00,00
194.971295915,545,8,dc,11,00,89,8a,00,8b,00
194.972131537,440,8,ff,50,00,00,ff,bc,0b,00
194.972969725,2B0,5,c5,ff,00,07,c2,00,00,be
194.973807057,153,8,00,80,10,ff,00,ff,00,00
194.974645245,545,8,dc,11,00,89,8a,00,86,00
194.975480439,440,8,ff,a0,00,00,ff,b4,0b,00
194.976334878,4B1,8,00,00,00,00,00,00,00,00
194.977243627,2A0,8,00,00,6c,00,00,00,00,00
194.97810277,545,8,e4,11,00,88,85,00,86,00
194.978939675,440,8,ff,f0,00,00,ff,bc,0b,00
194.979774441,2B0,5,c5,ff,00,07,a4,00,00,de
194.980624603,545,8,e4,11,00,89,85,00,86,00
194.981653094,428,8,05,00,00,80,65,08,02,00
194.982595628,350,8,14,13,e3,83,89,00,00,ee
194.98344023,430,8,00,00,00,00,00,00,00,00
194.984280556,545,8,e4,11,00,89,85,00,85,00
194.985119172,43F,8,00,40,60,ff,56,bc,0b,00
194.985953511,2B0,5,c5,ff,00,07,86,00,00,fe
194.986789988,0A0,8,3c,6b,9e,0c,00,ad,00,00
194.987626465,690,8,00,00,01,00,00,00,00,00
194.988461232,440,8,ff,a0,00,00,ff,c0,0b,00
194.989297709,2B0,5,c5,ff,00,07,97,00,00,0e
194.990132476,153,8,00,80,10,ff,00,ff,00,00
194.99096596,545,8,e4,11,00,89,84,00,85,00
194.99179816,440,8,ff,f0,00,00,ff,c4,0b,00
194.992631644,350,8,14,13,13,83,89,00,00,1e
194.99348651,0A1,8,80,80,80,80,65,d3,0a,00
194.994445294,545,8,e4,11,00,8a,84,00,85,00
194.995321543,440,8,ff,00,00,00,ff,c8,0b,00
194.99616529,2B0,5,c5,ff,00,07,79,00,00,2e
194.997023577,153,8,00,80,10,ff,00,ff,00,00
194.997864759,545,8,dc,11,00,89,84,00,88,00
194.998975358,59B,8,00,00,00,00,00,00,00,88
194.99984006,220,8,ff,03,ec,03,ab,01,c1,0f
195.000689366,545,8,dc,11,00,88,84,00,88,00
195.001535679,4F0,8,80,00,00,00,00,c5,bc,14
195.002379427,440,8,ff,a0,00,00,ff,bc,0b,00
195.003221891,2B0,5,c5,ff,00,07,5b,00,00,4e
195.004065638,153,8,00,80,10,ff,00,ff,00,00
195.004908102,43F,8,00,40,60,ff,56,bc,0b,00
195.005754843,350,8,14,13,53,83,89,00,00,5e
195.006594314,4F0,8,80,00,00,00,00,c5,bc,14
195.00743464,545,8,e4,11,00,89,87,00,8d,00
195.008276249,43F,8,00,40,60,ff,56,bc,0b,00
195.009114437,2B0,5,c5,ff,00,07,3d,00,00,6e
195.009969303,0A1,8,80,80,80,80,65,7b,0a,00
195.01087848,545,8,e4,11,00,89,8c,00,94,00
195.01173805,440,8,ff,50,00,00,ff,c0,0b,00
195.012592489,2B0,5,c5,ff,00,07,0e,00,00,7e
195.013428966,153,8,00,80,10,ff,00,ff,00,00
195.014263733,545,8,e4,11,00,88,8c,00,94,00
195.015365779,440,8,ff,a0,00,00,ff,bc,0b,00
195.016226204,350,8,14,13,83,83,89,00,00,8e
195.237848628,2A0,8,00,00,6c,00,00,00,00,00
195.241046143,545,8,e4,11,00,8a,93,00,95,00
195.244251357,1F1,8,00,00,00,00,00,00,00,00
195.246797994,2B0,5,c5,ff,00,07,e0,00,00,9e
195.248188274,220,8,f9,03,ed,03,ab,01,c1,0f
195.249477201,690,8,00,00,01,00,00,00,00,00
195.250703692,440,8,ff,00,00,00,ff,c0,0b,00
195.251868602,220,8,ff,03,e7,03,ab,01,c1,0f
195.253005715,545,8,e4,11,00,89,94,00,95,00
195.254082103,43F,8,00,40,60,ff,56,b8,0b,00
195.254999405,350,8,14,13,b3,83,89,00,00,be
195.255917563,4F0,8,80,00,00,00,00,c5,bc,14
195.256835293,220,8,ff,03,f1,03,ab,01,c1,0f
195.257731641,370,8,ff,20,00,00,ff,00,00,a8
195.258717367,2B0,5,c5,ff,00,07,d3,00,00,ce
195.259644933,0A0,8,3f,6b,9e,0c,00,ad,00,00
195.260568222,545,8,e4,11,00,89,94,00,95,00
195.261482959,440,8,ff,f0,00,00,ff,b0,0b,00
195.262403255,2B0,5,c5,ff,00,07,a4,00,00,de
195.263324834,0A1,8,80,80,80,80,65,d1,09,00
195.264242564,153,8,00,80,10,ff,00,ff,00,00
195.265523367,440,8,ff,00,00,00,ff,b0,0b,00
195.26647146,2B0,5,c5,ff,00,07,b5,00,00,ee
195.267405868,18F,8,fe,3b,18,00,00,50,00,00
195.268336,545,8,e4,11,00,89,94,00,95,00
195.269262711,440,8,ff,50,00,00,ff,b0,0b,00
195.270187711,1F1,8,00,00,00,00,00,00,00,00
195.271111428,329,8,0c,9a,80,90,0a,20,00,14
195.272036428,545,8,e4,11,00,89,94,00,90,00
195.272964422,440,8,ff,a0,00,00,ff,b0,0b,00
195.273888139,2B0,5,c5,ff,00,07,97,00,00,0e
195.27481485,329,8,0c,9a,80,90,0a,20,00,14
195.275737284,545,8,e4,11,00,8a,8f,00,90,00
195.276658435,440,8,ff,f0,00,00,ff,b4,0b,00
195.277596693,1F1,8,00,00,00,00,00,00,00,00
195.278646138,545,8,e4,11,00,89,8f,00,8a,00
195.279632719,429,8,53,02,00,00,00,00,2d,03
195.280634268,350,8,14,13,23,83,89,00,00,2e
195.281715787,316,8,45,18,98,0c,18,10,00,00
195.282816978,220,8,ff,03,ec,03,ab,01,c1,0f
195.28381425,370,8,ff,20,00,00,ff,00,00,e4
195.284693065,2B0,5,c5,ff,00,07,4a,00,00,3e
195.285540661,0A0,8,3d,6b,98,0c,00,ad,00,00
195.286383125,690,8,00,00,01,00,00,00,00,00
195.287225589,440,8,ff,a0,00,00,ff,b0,0b,00
195.288065915,2B0,5,c5,ff,00,07,5b,00,00,4e
195.288907952,18F,8,fe,3a,18,00,00,50,00,00
195.289745712,220,8,fc,03,ec,03,ab,01,c1,0f
195.290583045,440,8,ff,f0,00,00,ff,b8,0b,00
195.291420377,2B0,5,c5,ff,00,07,2c,00,00,5e
195.292256854,220,8,ff,03,e2,03,ab,01,c1,0f
195.293137807,545,8,e4,11,00,89,87,00,7e,00
195.294005502,440,8,ff,00,00,00,ff,bc,0b,00
195.294916818,2B0,5,c5,ff,00,07,3d,00,00,6e
195.295782375,545,8,e4,11,00,89,7d,00,7e,00
195.296627405,153,8,00,80,10,ff,00,ff,00,00
195.297469442,59B,8,00,00,00,00,00,00,00,00
195.298598857,2B0,5,c5,ff,00,07,0e,00,00,7e
195.29948708,430,8,00,00,00,00,00,00,00,00
195.300338952,428,8,05,00,00,80,65,08,02,00
195.301183127,350,8,14,13,83,83,89,00,00,8e
195.30202773,220,8,fd,03,ed,03,ab,01,c1,0f
195.302872332,545,8,e4,10,00,89,78,00,79,00
195.303720356,370,8,ff,20,00,00,ff,00,00,6c
195.304564103,350,8,14,13,93,83,89,00,00,9e
195.305409134,0A0,8,3a,6b,98,0c,00,ad,00,00
195.30625844,430,8,00,00,00,00,00,00,00,00
195.307108602,43F,8,00,40,60,ff,56,c4,0b,00
195.307957481,2B0,5,c5,ff,00,07,f1,00,00,ae
195.308813202,18F,8,fe,3b,17,00,00,50,00,00
195.309677477,545,8,e4,10,00,89,77,00,7e,00
195.310576818,440,8,ff,50,00,00,ff,c8,0b,00
195.311453494,2B0,5,c5,ff,00,07,c2,00,00,be
195.312302801,260,8,15,17,00,30,00,65,00,00
195.313150825,220,8,fa,03,f2,03,ab,01,c1,0f
195.313995427,440,8,ff,a0,00,00,ff,c8,0b,00
195.315088492,2B0,5,c5,ff,00,07,d3,00,00,ce
195.316019907,260,8,15,18,00,30,00,64,00,00
195.316872635,545,8,e4,10,00,89,7d,00,87,00
195.317717238,440,8,ff,f0,00,00,ff,cc,0b,00
195.318560557,2B0,5,c5,ff,00,07,a4,00,00,de
195.319406015,545,8,e4,10,00,88,7d,00,87,00
195.320248052,220,8,ff,03,e5,03,ab,01,c1,0f
195.321091371,1F1,8,00,00,00,00,00,00,00,00
195.321936402,2B0,5,c5,ff,00,07,b5,00,00,ee
195.322779294,545,8,e4,10,00,89,86,00,8a,00
195.323623041,43F,8,00,40,60,ff,56,c8,0b,00
195.324487315,350,8,14,13,f3,83,89,00,00,fe
195.32533149,316,8,45,18,92,0c,18,10,00,00
195.326176948,545,8,e4,10,00,89,86,00,8a,00
195.327046354,43F,8,00,40,60,ff,56,c8,0b,00
195.327955531,2B0,5,c5,ff,00,07,97,00,00,0e
195.328819378,0A1,8,80,80,80,80,65,3a,0a,00
195.329661842,220,8,fd,03,e7,03,ab,01,c1,0f
195.330502596,59B,8,00,00,00,00,00,00,00,c4
195.331340784,2B0,5,c5,ff,00,07,68,00,00,1e
195.332465495,18F,8,fe,3a,18,00,00,50,00,00
195.333321216,4F0,8,80,00,00,00,00,c5,bc,14
195.33416924,440,8,ff,00,00,00,ff,c8,0b,00
195.335023678,2B0,5,c5,ff,00,07,79,00,00,2e
195.33587213,2A0,8,00,00,6c,00,00,00,00,00
195.336725713,220,8,fd,03,f7,03,ab,01,c1,0f
195.337572026,440,8,ff,50,00,00,ff,c4,0b,00
195.338418767,2B0,5,c5,ff,00,07,4a,00,00,3e
195.33926679,2A0,8,00,00,6c,00,00,00,00,00
195.340123367,545,8,e4,11,00,89,8c,00,93,00
195.34096797,440,8,ff,a0,00,00,ff,c4,0b,00
195.34181471,1F1,8,00,00,00,00,00,00,00,00
195.342661879,545,8,e4,11,00,89,92,00,97,00
195.343524443,220,8,fd,03,e4,03,ab,01,c1,0f
195.344431054,440,8,ff,f0,00,00,ff,c4,0b,00
195.345297039,4F0,8,80,00,00,00,00,c5,bc,14
195.346140358,329,8,0c,9a,80,90,0a,20,00,14
195.346980257,370,8,ff,20,00,00,ff,00,00,20
195.3478193,350,8,14,13,63,83,89,00,00,6e
195.348936741,0A0,8,40,6b,98,0c,00,ad,00,00
195.349804009,545,8,e4,12,00,89,96,00,98,00
195.350651177,153,8,00,80,10,ff,00,ff,00,00
195.351494497,2B0,5,c5,ff,00,07,0e,00,00,7e
195.352342093,0A0,8,40,6b,7c,0c,00,ad,00,00
195.353187979,220,8,fa,03,ec,03,ab,01,c7,0f
195.354031298,440,8,ff,a0,00,00,ff,b8,0b,00
195.354873762,2B0,5,c5,ff,00,07,1f,00,00,8e
195.355729056,2A0,8,00,00,6c,00,00,00,00,00
195.356570238,545,8,e4,12,00,88,96,00,97,00
195.357411847,153,8,00,80,10,ff,00,ff,00,00
195.358250462,2B0,5,c5,ff,00,07,e0,00,00,9f
195.359091216,329,8,40,9a,80,90,0a,20,00,14
195.359950786,220,8,ff,03,f2,03,ab,01,c1,0f
195.360859108,440,8,ff,00,00,00,ff,b4,0b,00
195.361727231,2B0,5,c5,ff,00,07,f1,00,00,af
195.362574827,2A0,8,00,00,6c,00,00,00,00,00
195.5811152,545,8,e4,11,00,8a,95,00,96,00
195.584443575,59B,8,00,00,00,00,00,00,00,88
195.587640663,2B0,5,c5,ff,00,07,c2,00,00,be
195.590053019,4F0,8,80,00,00,00,00,c5,bc,14
195.591422344,428,8,05,00,00,80,65,08,02,00
195.592737786,350,8,14,13,c3,83,89,00,00,ce
195.593933914,316,8,45,18,8c,0c,18,10,00,00
195.595085995,4D0,8,00,ff,fa,00,00,00,00,00
195.596169224,370,8,ff,20,00,00,ff,00,00,6c
195.597185741,350,8,14,13,d3,83,89,00,00,de
195.598033337,329,8,84,9a,80,90,0a,20,00,14
195.599287625,545,8,e4,11,00,89,8f,00,8a,00
195.600164729,153,8,00,80,10,ff,00,ff,00,00
195.601011897,2B0,5,c5,ff,00,07,b5,00,00,ee
195.601859921,18F,8,fe,3a,18,00,00,50,00,00
195.602704524,1F1,8,00,00,00,00,00,00,00,00
195.603549126,440,8,ff,50,00,00,ff,b0,0b,00
195.604389452,2B0,5,c5,ff,00,07,86,00,00,fe
195.605244746,316,8,45,17,a2,0c,17,10,00,00
195.606091487,545,8,e4,11,00,89,89,00,84,00
195.606935234,153,8,00,80,10,ff,00,ff,00,00
195.607775988,2B0,5,c5,ff,00,07,97,00,00,0e
195.608616314,545,8,e4,11,00,88,83,00,84,00
195.609455357,4D0,8,00,ff,fa,00,00,00,00,00
195.610318348,440,8,ff,f0,00,00,ff,b0,0b,00
195.611289962,4F0,8,80,00,00,00,00,c5,bc,14
195.612154236,316,8,45,17,a2,0c,17,10,00,00
195.613005681,428,8,05,00,00,80,65,08,02,00
195.613851567,153,8,00,80,10,ff,00,ff,00,00
195.614718407,2B0,5,c5,ff,00,07,79,00,00,2e
195.615796077,545,8,e4,11,00,89,83,00,84,00
195.616674891,370,8,ff,20,00,00,ff,00,00,e4
195.617520777,350,8,14,13,33,83,89,00,00,3e
195.618363669,0A0,8,3c,6b,7c,0c,00,ad,00,00
195.619206133,545,8,e4,11,00,89,83,00,81,00
195.620043893,440,8,ff,a0,00,00,ff,c0,0b,00
195.620905174,2B0,5,c5,ff,00,07,5b,00,00,4e
195.621742506,0A1,8,80,80,80,80,65,ef,0b,00
195.622579839,545,8,e4,11,00,89,80,00,80,00
195.623424014,430,8,00,00,00,00,00,00,00,00
195.62426434,2B0,5,c5,ff,00,07,2c,00,00,5e
195.625108943,260,8,15,17,00,30,00,64,00,00
195.625951834,220,8,fc,03,f5,03,ab,01,c1,0f
195.626816536,440,8,ff,00,00,00,ff,c0,0b,00
195.627728707,2B0,5,c5,ff,00,07,3d,00,00,6e
195.628590843,329,8,ed,9a,80,90,0a,20,00,14
195.629435873,545,8,e4,10,00,89,7f,00,83,00
195.630276627,220,8,fa,03,ec,03,ab,01,c1,0f
195.631114815,4F0,8,80,00,00,00,00,c5,bc,14
195.632217716,545,8,e4,10,00,88,7f,00,83,00
195.63308028,220,8,ff,03,ec,03,ab,01,c1,0f
195.633924027,440,8,ff,a0,00,00,ff,bc,0b,00
195.634762215,2B0,5,c5,ff,00,07,1f,00,00,8e
195.635602969,545,8,e4,10,00,89,82,00,89,00
195.636451848,43F,8,00,40,60,ff,56,b8,0b,00
195.637284904,153,8,00,80,10,ff,00,ff,00,00
195.638119243,4F0,8,80,00,00,00,00,c5,bc,14
195.638957431,545,8,e4,10,00,89,82,00,89,00
195.639792197,429,8,53,02,00,00,00,00,2d,03
195.640626536,350,8,14,13,a3,83,89,00,00,ae
195.641462586,0A1,8,80,80,80,80,65,09,0a,00
195.642298636,545,8,e4,11,00,89,88,00,90,00
195.643153929,440,8,ff,50,00,00,ff,c8,0b,00
195.644061824,153,8,00,80,10,ff,00,ff,00,00
195.644920538,18F,8,fe,3a,18,00,00,50,00,00
195.645760009,690,8,00,00,01,00,00,00,00,00
195.646596486,43F,8,00,40,60,ff,56,bc,0b,00
195.647428687,2B0,5,c5,ff,00,07,d3,00,00,ce
195.648526457,2A0,8,00,00,6c,00,00,00,00,00
195.649413396,220,8,fd,03,f2,03,a8,01,c7,0f
195.650256716,440,8,ff,f0,00,00,ff,c0,0b,00
195.651094904,4F0,8,80,00,00,00,00,c5,bc,14
195.651943783,316,8,45,18,84,0c,18,10,00,00
195.652777694,545,8,e4,11,00,89,8f,00,93,00
195.653614599,220,8,f7,03,ed,03,ab,01,c7,0f
195.654451504,2B0,5,c5,ff,00,07,b5,00,00,ee
195.655284988,545,8,e4,11,00,89,92,00,98,00
195.656117188,220,8,fd,03,e7,03,ab,01,d4,0f
195.656955804,59B,8,00,00,00,00,00,00,00,00
195.657791426,316,8,45,19,7c,0c,19,10,00,00
195.658624054,4B1,8,00,00,00,00,00,00,00,00
195.659478493,429,8,53,02,00,00,00,00,2d,03
195.660386815,220,8,ff,03,f1,03,a8,01,c7,0f
195.661246812,0A0,8,40,6b,8a,0c,00,ad,00,00
195.662083717,545,8,e4,11,00,89,97,00,9c,00
195.662918912,440,8,ff,f0,00,00,ff,b4,0b,00
195.663756672,350,8,14,13,13,83,89,00,00,1e
195.6645893,0A0,8,40,6b,8a,0c,00,ad,00,00
195.665716577,4D0,8,00,ff,fa,00,00,00,00,00
195.666576575,440,8,ff,00,00,00,ff,b4,0b,00
195.667432297,153,8,00,80,10,ff,00,ff,00,00
195.668270484,2A0,8,00,00,6c,00,00,00,00,00
195.669109528,545,8,e4,12,00,89,9b,00,9e,00
195.66995242,440,8,ff,50,00,00,ff,b0,0b,00
195.670796167,2B0,5,c5,ff,00,07,4a,00,00,3e
195.671634782,329,8,84,9a,80,90,0a,20,00,14
195.672472542,1F1,8,00,00,00,00,00,00,00,00
195.67330902,440,8,ff,a0,00,00,ff,b0,0b,00
195.674147635,153,8,00,80,10,ff,00,ff,00,00
195.674984112,545,8,e4,12,00,8a,98,00,99,00
195.675822728,43F,8,00,40,60,ff,56,ac,0b,00
195.67668016,220,8,fc,03,f2,03,ab,01,c1,0f
195.677591903,690,8,00,00,01,00,00,00,00,00
195.678449763,545,8,e4,12,00,89,98,00,93,00
195.679289233,428,8,05,00,00,80,65,08,02,00
