timestamp,id,num,d0,d1,d2,d3,d4,d5,d6,d7
107.696021282,350,8,29,13,33,89,9b,00,00,1b
107.697030084,220,8,fa,03,fa,03,50,01,c7,0f
107.698017077,18F,8,fe,51,20,00,00,4f,00,00
107.69902032,220,8,fa,03,ef,03,53,01,da,0f
107.700021852,350,8,29,13,43,89,9b,00,00,6b
107.701019963,7E8,8,10,26,61,07,ff,ff,ff,ff
107.702150215,220,8,ff,03,e4,03,53,01,cd,0f
107.703055956,43F,8,01,45,60,ff,83,00,00,00
107.703931334,350,8,29,13,53,89,9b,00,00,7b
107.704909774,7E8,8,24,ff,ff,ff,ff,ff,ff,ff
107.705975024,2A0,8,00,00,87,00,00,00,00,00
107.707000077,153,8,00,80,10,ff,00,ff,00,00
107.708045228,350,8,29,13,63,89,9b,00,00,4b
107.709046761,2B0,5,d7,ff,00,07,58,ff,00,00
107.710045727,430,8,00,00,00,00,00,00,00,00
107.711044266,440,8,ff,e1,00,00,ff,00,00,00
107.712040239,350,8,29,13,73,89,9b,00,00,5b
107.713037495,2B0,5,d7,ff,00,07,49,01,c1,0f
107.714034323,545,8,dc,17,00,87,fc,00,fb,00
107.715028157,153,8,00,80,10,ff,00,ff,00,00
107.716028407,350,8,29,13,83,89,9b,00,00,ab
107.717029084,0A0,8,57,7b,62,0c,00,ae,00,00
107.718183283,4B1,8,b1,34,71,92,00,00,00,e8
107.719307548,350,8,29,13,93,89,9b,00,00,bb
107.720212434,4F0,8,00,00,00,00,00,c5,bc,14
107.721374759,0A1,8,80,80,80,80,65,b2,0c,00
107.722337376,429,8,54,02,00,00,00,00,73,03
107.723249103,350,8,29,13,a3,89,9b,00,00,8b
107.724127048,220,8,ff,03,f4,03,53,01,c1,0f
107.72497463,2A0,8,00,00,87,00,00,00,00,00
107.725829054,430,8,00,00,00,00,00,00,00,00
107.726720683,350,8,29,13,b3,89,9c,00,00,9c
107.727618299,4F0,8,00,00,00,00,00,c5,bc,14
107.728475716,260,8,12,20,00,30,00,5c,00,00
107.729364352,370,8,ff,20,10,00,ff,00,00,5c
107.730306869,350,8,29,13,c3,89,9c,00,00,ec
107.731360146,220,8,fd,03,e9,03,53,01,c1,0f
107.732264177,545,8,dc,17,00,86,fb,00,fc,00
107.733092515,220,8,ff,03,e4,03,53,01,c1,0f
107.733948222,7E0,8,02,21,07,00,00,00,00,00
107.734802218,2B0,5,d7,ff,00,07,2f,00,00,00
107.735655787,329,8,85,ae,80,10,0a,20,00,14
107.736510639,7E8,8,22,3f,11,04,02,00,00,00
107.737365063,7E8,8,23,18,00,27,ff,ff,ff,ff
107.738308436,316,8,45,20,6c,0c,20,11,00,00
107.739242402,7E8,8,25,ff,ff,ff,ff,55,55,55
107.740115214,220,8,f7,03,fd,03,53,01,cd,0f
107.740998718,1F1,8,00,00,00,00,00,00,00,00
107.74186982,0A0,8,57,7b,62,0c,00,ae,00,00
107.742728093,429,8,54,02,00,00,00,00,73,03
107.743584228,350,8,29,13,03,89,9b,00,00,2b
107.957954462,153,8,00,80,10,ff,00,ff,00,00
107.95934985,18F,8,fe,51,1f,00,00,4f,00,00
107.960673395,545,8,dc,17,00,86,f3,00,f4,00
107.961679204,153,8,00,80,10,ff,00,ff,00,00
107.962610603,1F1,8,00,00,00,00,00,00,00,00
107.963615557,2A0,8,00,00,87,00,00,00,00,00
107.964836896,370,8,ff,20,10,00,ff,00,00,d4
107.965886751,350,8,29,13,23,89,9b,00,00,0b
107.966829269,2B0,5,d7,ff,00,07,94,00,00,d4
107.967757675,2A0,8,00,00,86,00,00,00,00,00
107.968803682,440,8,ff,e1,00,00,ff,00,00,00
107.970065219,350,8,29,13,33,89,9b,00,00,1b
107.970975236,4F0,8,00,00,00,00,00,c5,bc,14
107.972437336,545,8,dc,17,00,87,f4,00,f6,00
107.973762592,440,8,ff,31,00,00,ff,00,00,00
107.974986069,350,8,29,13,43,89,9b,00,00,6b
107.976200566,2B0,5,d7,ff,00,07,b6,00,00,00
107.977368878,545,8,dc,17,00,86,f5,00,f6,00
107.978462352,350,8,29,13,53,89,9b,00,00,7b
107.979407009,153,8,00,80,10,ff,00,ff,00,00
107.980371764,0A0,8,55,7b,62,0c,00,ae,00,00
107.981582412,428,8,05,00,1b,80,65,08,f0,00
107.982759276,350,8,29,13,63,89,9b,00,00,4b
107.983918608,7E0,8,02,21,07,00,00,00,00,00
107.985006951,0A0,8,55,7b,62,0c,00,ae,00,00
107.985964008,220,8,f9,03,f4,03,53,01,d4,0f
107.987024983,350,8,29,13,73,89,9b,00,00,5b
107.988062009,4F0,8,00,00,00,00,00,c5,bc,14
107.989111864,2A0,8,00,00,86,00,00,00,00,00
107.990002638,7E0,8,30,00,00,00,00,00,00,00
107.990897688,220,8,ff,03,e4,03,58,01,c7,0f
107.99178504,7E8,8,23,18,00,24,ff,ff,ff,ff
107.992658281,329,8,40,ae,7f,10,0a,20,00,14
107.993525106,370,8,ff,20,10,00,ff,00,00,10
107.994390222,350,8,29,13,93,89,9c,00,00,bc
107.995249777,4F0,8,00,00,00,00,00,c5,bc,14
107.996111471,316,8,45,20,66,0c,20,11,00,00
107.997089484,440,8,ff,91,00,00,ff,00,00,00
107.998099141,153,8,00,80,10,ff,00,ff,00,00
107.999107943,220,8,f5,03,fa,03,55,01,da,0f
108.000088521,545,8,dc,17,00,87,f9,00,fb,00
108.00122647,440,8,ff,e1,00,00,ff,00,00,00
108.002174975,350,8,29,13,b3,89,9b,00,00,9b
108.003212857,316,8,45,20,62,0c,20,11,00,00
108.004145111,4D0,8,00,ff,fa,00,00,00,00,00
108.005196677,350,8,29,13,c3,89,9b,00,00,eb
108.006217026,153,8,00,80,10,ff,00,ff,00,00
108.007258329,0A1,8,80,80,80,80,65,a9,0c,00
108.008315882,545,8,dc,17,00,87,fa,00,f8,00
108.009701862,350,8,29,13,d3,89,9b,00,00,fb
108.011089553,4F0,8,00,00,00,00,00,c5,bc,14
108.012378031,18F,8,fe,51,20,00,00,4f,00,00
108.013599798,4B1,8,b1,34,71,92,00,00,00,e8
108.014627416,350,8,29,13,e3,89,9b,00,00,cb
108.01556352,153,8,00,80,10,ff,00,ff,00,00
108.016494491,316,8,45,1f,74,0c,1f,11,00,00
108.017738068,43F,8,01,45,60,ff,83,00,00,00
108.018927334,220,8,fc,03,ec,03,53,01,d4,0f
108.020060579,4F0,8,00,00,00,00,00,c5,bc,14
108.021082638,545,8,dc,17,00,86,f7,00,f4,00
108.022417729,43F,8,01,45,60,ff,83,00,00,00
108.023603146,350,8,29,13,03,89,9b,00,00,2b
108.024691062,7E0,8,30,00,00,00,00,00,00,00
108.025733648,329,8,85,ae,80,10,0a,20,00,14
108.026646658,7E8,8,22,88,85,42,25,13,00,0f
108.027535721,220,8,fd,03,f7,03,53,01,c1,0f
108.028721139,2B0,5,d7,ff,00,07,e3,00,00,00
108.029936918,7E8,8,25,00,29,ff,ff,ff,ff,55
108.031124902,440,8,ff,91,00,00,ff,00,00,00
108.032302621,1F1,8,00,00,00,00,00,00,00,00
108.033223757,0A0,8,56,7b,6c,0c,00,ae,00,00
108.034175256,545,8,e4,17,00,87,f2,00,f4,00
108.035175933,350,8,29,13,33,89,9c,00,00,1c
108.03626342,153,8,00,80,10,ff,00,ff,00,00
108.037196958,18F,8,fe,51,1f,00,00,4f,00,00
108.038308821,429,8,54,02,00,00,00,00,73,03
108.039245352,430,8,00,00,00,00,00,00,00,00
108.040154514,1F1,8,00,00,00,00,00,00,00,00
108.041040584,2A0,8,00,00,87,00,00,00,00,00
108.041919811,43F,8,01,45,60,ff,83,00,00,00
108.042797755,350,8,29,13,53,89,9c,00,00,7c
108.0436757,153,8,00,80,10,ff,00,ff,00,00
108.044555355,2A0,8,00,00,87,00,00,00,00,00
108.045433727,370,8,ff,20,10,00,ff,00,00,d4
108.046313809,430,8,00,00,00,00,00,00,00,00
108.047194319,1F1,8,00,00,00,00,00,00,00,00
108.047997427,545,8,dc,17,00,87,f3,00,f3,00
108.048939089,440,8,ff,e1,00,00,ff,00,00,00
108.049813613,350,8,29,13,73,89,9c,00,00,5c
108.05083781,4F0,8,00,00,00,00,00,c5,bc,14
108.051777762,545,8,dc,17,00,86,f3,00,f4,00
108.052770741,59B,8,00,05,00,00,00,00,00,74
108.053662798,430,8,00,00,00,00,00,00,00,00
108.054997889,0A0,8,56,7b,6c,0c,00,ad,00,00
108.056097778,545,8,dc,17,00,88,f3,00,f4,00
108.057110429,350,8,29,13,93,89,9b,00,00,bb
108.058113244,4F0,8,00,00,00,00,00,c5,bc,14
108.059101948,329,8,0c,ae,7f,10,0a,20,00,14
108.060094927,429,8,54,02,00,00,00,00,73,03
108.061095176,350,8,29,13,a3,89,9b,00,00,8b
108.062094998,220,8,fc,03,ed,03,53,01,c1,0f
108.063092681,18F,8,fe,51,1f,00,00,4f,00,00
108.064093786,545,8,dc,17,00,86,f3,00,f4,00
108.065134233,350,8,29,13,b3,89,9b,00,00,9b
108.066175964,4F0,8,00,00,00,00,00,c5,bc,14
108.067194174,2B0,5,d7,ff,00,07,0d,00,00,00
108.068241036,43F,8,01,45,60,ff,83,00,00,00
108.069370433,350,8,29,13,c3,89,9b,00,00,eb
108.070277029,153,8,00,80,10,ff,00,ff,00,00
108.071408991,329,8,40,ae,80,10,0a,20,00,14
108.072328844,440,8,ff,41,00,00,ff,00,00,00
108.073190538,7DF,8,02,01,10,00,00,00,00,00
108.074040258,4F0,8,00,00,00,00,00,c5,bc,14
108.074898104,545,8,e4,17,00,87,f3,00,f4,00
108.075759798,440,8,ff,91,00,00,ff,00,00,00
108.076621919,350,8,29,13,e3,89,9b,00,00,cb
108.077483186,316,8,45,1f,70,0c,1f,11,00,00
108.078340603,4B1,8,b1,34,71,92,00,00,00,e8
108.079263022,350,8,29,13,f3,89,9b,00,00,db
108.080339391,220,8,ff,03,e9,03,55,01,cd,0f
108.081269508,0A1,8,80,80,80,80,65,9a,0c,00
108.082364693,428,8,05,00,1b,80,65,08,f0,00
108.083354679,350,8,29,13,03,89,9b,00,00,2b
108.084485359,2B0,5,d7,ff,00,07,f2,08,f0,00
108.085399652,0A1,8,80,80,80,80,65,a7,0b,00
108.086256642,545,8,dc,17,00,88,f5,00,f6,00
108.087120047,350,8,29,13,13,89,9b,00,00,3b
108.088026216,220,8,f9,03,f4,03,53,01,c7,0f
108.089068801,260,8,12,20,00,30,00,5d,00,00
108.089935627,43F,8,01,45,60,ff,83,00,00,00
108.090789623,7E9,8,04,41,0c,0c,72,aa,aa,aa
108.091651317,7E8,8,04,41,0c,0c,72,aa,aa,aa
108.301657916,2B0,5,d7,ff,00,07,94,00,00,00
108.303159359,370,8,ff,20,10,00,ff,00,00,98
108.30445639,350,8,29,13,33,89,9c,00,00,1c
108.305559273,220,8,ff,03,ea,03,53,01,e0,0f
108.306737421,545,8,dc,17,00,87,f7,00,f9,00
108.30792241,440,8,ff,31,00,00,ff,00,00,00
108.30910911,220,8,fc,03,ff,03,53,01,cd,0f
108.31027956,316,8,45,20,62,0c,20,11,00,00
108.311465833,545,8,e4,17,00,87,f8,00,f9,00
108.312653816,4B1,8,b1,34,71,92,00,00,00,e8
108.313846076,350,8,29,13,53,89,9b,00,00,7b
108.315002414,2B0,5,d7,ff,00,07,a7,00,00,00
108.316154903,545,8,e4,17,00,86,f8,00,fa,00
108.317173113,350,8,29,13,63,89,9b,00,00,4b
108.318184908,220,8,fa,03,e7,03,53,01,c1,0f
108.319505032,329,8,ed,ae,80,10,0a,20,00,14
108.320463373,2A0,8,00,00,86,00,00,00,00,00
108.321557703,4B1,8,b1,34,71,92,00,00,00,e8
108.322653316,1F1,8,00,00,00,00,00,00,00,00
108.323747218,260,8,12,20,00,30,00,5e,00,00
108.325035697,429,8,54,02,00,00,00,00,73,03
108.326425953,350,8,29,13,83,89,9b,00,00,ab
108.327780288,220,8,fc,03,fa,03,53,01,c1,0f
108.329018733,260,8,12,20,00,30,00,5e,00,00
108.33021142,43F,8,01,45,60,ff,83,00,00,00
108.331185156,1F1,8,00,00,00,00,00,00,00,00
108.332258104,316,8,45,20,5a,0c,20,11,00,00
108.333448653,329,8,ed,ae,80,10,0a,20,00,14
108.334557523,440,8,ff,91,00,00,ff,00,00,00
108.335621918,350,8,29,13,a3,89,9b,00,00,8b
108.336573844,220,8,fd,03,e2,03,53,01,e0,0f
108.338007292,545,8,dc,17,00,86,fb,00,fb,00
108.339082806,370,8,ff,20,04,00,ff,00,00,68
108.340033449,1F1,8,00,00,00,00,00,00,00,00
108.34098452,316,8,45,20,5e,0c,20,11,00,00
108.341927466,545,8,dc,17,00,88,fb,00,fb,00
108.342857155,350,8,29,13,c3,89,9b,00,00,eb
108.343789837,316,8,45,1f,64,0c,1f,11,00,00
108.344733638,0A0,8,57,7b,72,0c,00,ae,00,00
108.34567359,545,8,dc,17,00,87,fa,00,f7,00
108.346615252,350,8,29,13,d3,89,9b,00,00,fb
108.347509019,4D0,8,00,ff,fa,00,00,00,00,00
108.348468643,0A1,8,80,80,80,80,65,82,0c,00
108.349470175,429,8,54,02,00,00,00,00,73,03
108.350363942,7E9,8,03,41,04,57,aa,aa,aa,aa
108.351326987,7E8,8,03,41,04,57,aa,aa,aa,aa
108.352290032,260,8,12,20,00,30,00,5d,00,00
108.35319449,43F,8,08,45,60,ff,83,00,00,00
108.354047203,350,8,29,13,f3,89,9b,00,00,db
108.355126994,4B1,8,b1,34,71,92,00,00,00,e8
108.356027603,316,8,45,20,62,0c,20,11,00,00
108.356972687,370,8,ff,20,05,00,ff,00,00,1c
108.357872013,220,8,f7,03,f9,03,53,01,da,0f
108.358741404,316,8,45,20,60,0c,20,11,00,00
108.359604809,545,8,dc,17,00,87,f7,00,f9,00
108.360463082,440,8,ff,41,00,00,ff,00,00,00
108.361324776,350,8,29,13,13,89,9b,00,00,3b
108.362180911,430,8,00,00,00,00,00,00,00,00
108.363060993,1F1,8,00,00,00,00,00,00,00,00
108.363913707,440,8,ff,91,00,00,ff,00,00,00
108.364770269,220,8,ff,03,e5,03,53,01,d4,0f
108.365626404,0A0,8,57,7b,62,0c,00,ae,00,00
108.366506487,545,8,dc,17,00,87,f8,00,f9,00
108.367434037,350,8,29,13,33,89,9b,00,00,1b
108.368344482,316,8,45,20,60,0c,20,11,00,00
108.369264763,0A1,8,80,80,80,80,65,35,0b,00
108.370162379,429,8,54,02,00,00,00,00,73,03
108.371387566,350,8,29,13,43,89,9b,00,00,6b
108.372291169,220,8,fa,03,f9,03,50,01,cd,0f
108.373171679,260,8,12,20,00,30,00,5d,00,00
108.374033801,545,8,dc,17,00,87,f8,00,f9,00
108.374895495,350,8,29,13,53,89,9b,00,00,7b
108.375758044,4F0,8,00,00,00,00,00,c5,bc,14
108.376618883,153,8,00,80,10,ff,00,ff,00,00
108.377506236,370,8,ff,20,05,00,ff,00,00,94
108.378446615,350,8,29,13,63,89,9b,00,00,4b
108.379374166,220,8,ff,03,ea,03,53,01,d4,0f
108.380240136,545,8,dc,17,00,87,f8,00,fc,00
108.381098837,440,8,ff,e1,00,00,ff,00,00,00
108.381954116,220,8,f9,03,fc,03,53,01,c7,0f
108.38282864,7E8,8,06,41,24,ff,ff,19,84,aa
108.38374721,153,8,00,80,10,ff,00,ff,00,00
108.384628575,440,8,ff,31,00,00,ff,00,00,00
108.385528329,350,8,29,13,83,89,9b,00,00,ab
108.38641226,316,8,45,20,5a,0c,20,11,00,00
108.387284645,545,8,dc,17,00,87,fb,00,fd,00
108.388230585,350,8,29,13,93,89,9b,00,00,bb
108.389107674,220,8,ff,03,e4,03,53,01,c1,0f
108.389970651,2B0,5,d7,ff,00,07,6b,00,00,00
108.390831917,428,8,05,00,1b,80,65,08,f0,00
108.391692328,350,8,29,13,a3,89,9b,00,00,8b
108.392567707,316,8,45,20,5c,0c,20,11,00,00
108.393468744,153,8,00,80,10,ff,00,ff,00,00
108.394349254,545,8,dc,17,00,88,fc,00,fc,00
108.39521052,350,8,29,13,b3,89,9b,00,00,9b
108.396069221,4F0,8,00,00,00,00,00,c5,bc,14
108.396930059,0A0,8,57,7b,62,0c,00,ae,00,00
108.397789615,43F,8,08,45,60,ff,83,00,00,00
108.398648744,1F1,8,00,00,00,00,00,00,00,00
108.399545932,316,8,45,20,5c,0c,20,11,00,00
108.400485884,153,8,00,80,10,ff,00,ff,00,00
108.401361262,370,8,ff,20,05,00,ff,00,00,d0
108.402219535,350,8,29,13,d3,89,9c,00,00,fc
108.403118006,220,8,ff,03,e5,03,53,01,c1,0f
108.404048978,4F0,8,00,00,00,00,00,c5,bc,14
108.40535499,440,8,ff,91,00,00,ff,00,00,00
108.406226092,1F1,8,00,00,00,00,00,00,00,00
108.407082226,316,8,45,20,58,0c,20,11,00,00
108.407940499,153,8,00,80,10,ff,00,ff,00,00
108.408794924,440,8,ff,e1,00,00,ff,00,00,00
108.409666881,350,8,29,13,f3,89,9c,00,00,dc
108.410518739,316,8,45,20,52,0c,20,11,00,00
108.411368459,545,8,dc,17,00,87,fd,00,02,01
108.412219035,350,8,29,13,03,89,9c,00,00,2c
108.41306961,1F1,8,00,00,00,00,00,00,00,00
108.413924462,0A1,8,80,80,80,80,65,4f,0c,00
108.414813097,153,8,00,80,10,ff,00,ff,00,00
108.415736799,350,8,29,13,13,89,9b,00,00,3b
108.416962415,4F0,8,00,00,00,00,00,c5,bc,14
108.417872432,153,8,00,80,10,ff,00,ff,00,00
108.418773041,429,8,54,02,00,00,00,00,73,03
108.419662532,350,8,29,13,23,89,9b,00,00,0b
108.420520377,1F1,8,00,00,00,00,00,00,00,00
108.421480856,2A0,8,00,00,87,00,00,00,00,00
108.422406696,43F,8,08,45,60,ff,83,00,00,00
108.423273522,350,8,29,13,33,89,9b,00,00,1b
108.424133505,690,8,00,00,01,00,00,00,00,00
108.425008884,2A0,8,00,00,87,00,00,00,00,00
108.425868867,440,8,ff,31,00,00,ff,00,00,00
108.426722008,350,8,29,13,43,89,9b,00,00,6b
108.427584558,1F1,8,00,00,00,00,00,00,00,00
108.428435133,545,8,dc,17,00,86,00,01,01,01
108.644828959,440,8,ff,41,00,00,ff,00,00,00
108.645900196,350,8,29,13,53,89,9c,00,00,7c
108.647134364,4F0,8,00,00,00,00,00,c5,bc,14
108.648596465,220,8,fd,03,fa,03,53,01,da,0f
108.650051723,350,8,29,13,63,89,9c,00,00,4c
108.651439413,153,8,00,80,10,ff,00,ff,00,00
108.652701378,4D0,8,00,ff,fa,00,00,00,00,00
108.653763208,545,8,dc,17,00,87,04,01,05,01
108.654797668,350,8,29,13,73,89,9b,00,00,5b
108.655786799,220,8,fc,03,f4,03,53,01,da,0f
108.656772508,18F,8,fe,51,21,00,00,4f,00,00
108.657730421,153,8,00,80,10,ff,00,ff,00,00
108.658997946,350,8,29,13,83,89,9b,00,00,ab
108.66025991,316,8,45,21,46,0c,21,11,00,00
108.661490657,220,8,fd,03,e4,03,53,01,cd,0f
108.662682917,43F,8,08,45,60,ff,83,00,00,00
108.663583954,350,8,29,13,93,89,9b,00,00,bb
108.664633382,4F0,8,00,00,00,00,00,c5,bc,14
108.665536985,2B0,5,d7,ff,00,07,6b,00,00,00
108.666792962,370,8,ff,20,05,00,ff,00,00,94
108.667966833,350,8,29,13,a3,89,9b,00,00,8b
108.669047479,316,8,45,21,46,0c,21,11,00,00
108.670099045,2B0,5,d7,ff,00,07,1c,01,e0,0f
108.671593646,440,8,ff,e1,00,00,ff,00,00,00
108.672630245,350,8,29,13,b3,89,9b,00,00,9b
108.673512893,220,8,fc,03,f5,03,53,01,e0,0f
108.674770581,545,8,dc,18,00,87,0a,01,0c,01
108.675970111,440,8,ff,31,00,00,ff,00,00,00
108.676837364,220,8,ff,03,e4,03,53,01,da,0f
108.677778172,18F,8,fe,51,21,00,00,4f,00,00
108.678606937,430,8,00,00,00,00,00,00,00,00
108.679536626,350,8,29,13,d3,89,9c,00,00,fc
108.680477006,4F0,8,00,00,00,00,00,c5,bc,14
108.681432353,0A0,8,5a,7b,52,0c,00,ae,00,00
108.682388983,428,8,05,00,1e,80,65,08,00,01
108.68344226,350,8,29,13,e3,89,9c,00,00,cc
108.684454055,220,8,f9,03,fa,03,53,01,da,0f
108.685437199,0A1,8,80,80,80,80,65,cc,0a,00
108.686411362,220,8,fc,03,ec,03,53,01,cd,0f
108.68743727,350,8,29,13,f3,89,9b,00,00,db
108.688734729,4F0,8,00,00,00,00,00,c5,bc,14
108.689746097,260,8,13,21,00,30,00,5d,00,00
108.690961877,43F,8,08,45,60,ff,83,9c,00,00
108.69192706,350,8,29,13,03,89,9b,00,00,2b
108.692864018,220,8,ff,03,e2,03,53,01,da,0f
108.693760779,329,8,ed,ae,7f,90,0a,20,00,14
108.694689185,153,8,00,80,10,ff,00,ff,00,00
108.695635979,1F1,8,00,00,00,00,00,00,00,00
108.696811988,316,8,45,21,42,0c,21,11,00,00
108.697852436,2B0,5,d7,ff,00,07,e3,00,00,00
108.69875219,440,8,ff,91,00,00,ff,d4,00,00
108.699723359,350,8,29,13,23,89,9b,00,00,0b
108.700712918,220,8,f9,03,fd,03,53,01,c7,0f
108.702052285,545,8,dc,18,00,87,0f,01,0f,01
108.703459648,350,8,29,13,33,89,9b,00,00,1b
108.704680559,1F1,8,00,00,00,00,00,00,00,00
108.705915155,0A1,8,80,80,80,80,65,6a,0c,00
108.706944056,428,8,05,00,1d,80,65,08,00,01
108.708104243,350,8,29,13,43,89,9b,00,00,6b
108.709491078,153,8,00,80,10,ff,00,ff,00,00
108.710522973,18F,8,fe,51,21,00,00,4f,00,00
108.711540328,7E1,8,02,21,a0,00,00,00,00,00
108.712548702,7E1,8,30,00,00,00,00,00,00,00
108.713540826,4F0,8,00,00,00,00,00,c5,bc,14
108.714432455,260,8,13,21,00,30,00,5c,00,00
108.715293722,220,8,f7,03,f5,03,53,01,c7,0f
108.716151139,350,8,29,13,63,89,9b,00,00,4b
108.717006846,316,8,45,20,52,0c,20,11,00,00
108.717899758,260,8,13,20,00,30,00,5c,00,00
108.718857244,370,8,ff,20,05,00,ff,00,00,58
108.719751438,350,8,29,13,73,89,9b,00,00,5b
108.720615698,690,8,00,00,01,00,00,00,00,00
108.721747233,545,8,dc,18,00,86,0e,01,08,01
108.722652546,220,8,ff,03,e5,03,53,01,d4,0f
108.723515523,350,8,29,13,83,89,9b,00,00,ab
108.724564523,316,8,45,20,58,0c,20,11,00,00
108.725889779,545,8,dc,18,00,87,07,01,05,01
108.726881475,440,8,ff,41,00,00,ff,6c,01,00
108.727822283,350,8,29,13,93,89,9b,00,00,bb
108.729067997,4F0,8,00,00,00,00,00,c5,bc,14
108.729983574,545,8,dc,18,00,88,07,01,05,01
108.730862373,350,8,29,13,a3,89,9b,00,00,8b
108.731719791,220,8,f9,03,f9,03,53,01,c7,0f
108.732664875,0A1,8,80,80,80,80,65,fc,0a,00
108.733564629,220,8,fd,03,e9,03,53,01,d4,0f
108.734463528,350,8,29,13,b3,89,9b,00,00,9b
108.735425717,153,8,00,80,10,ff,00,ff,00,00
108.736317346,18F,8,fe,51,20,00,00,4f,00,00
108.73725687,429,8,54,02,00,00,00,00,74,03
108.738325542,350,8,29,13,c3,89,9b,00,00,eb
108.739292863,220,8,ff,03,ea,03,4e,01,c7,0f
108.740396173,2B0,5,d7,ff,00,07,3e,00,00,00
108.741260433,43F,8,08,45,60,ff,83,ac,01,00
108.742120417,350,8,29,13,d3,89,9b,00,00,fb
108.742977407,4F0,8,00,00,00,00,00,c5,bc,14
108.74383012,2A0,8,00,00,87,00,00,00,00,00
108.744682406,43F,8,08,45,60,ff,83,d0,01,00
108.74554239,350,8,29,13,e3,89,9b,00,00,cb
108.746398525,220,8,f9,03,ef,03,53,01,e0,0f
108.747254232,545,8,dc,17,00,87,06,01,08,01
108.748111222,440,8,ff,e1,00,00,ff,fc,01,00
108.748965646,350,8,29,13,f3,89,9b,00,00,db
108.749837603,316,8,45,20,54,0c,20,11,00,00
108.750848116,4B1,8,b1,34,71,92,00,00,00,e8
108.751732475,350,8,29,13,03,89,9b,00,00,2b
108.752604432,153,8,00,80,10,ff,00,ff,00,00
108.753457146,0A0,8,59,7b,52,0c,00,ad,00,00
108.754455685,545,8,dc,17,00,87,07,01,09,01
108.755390505,153,8,00,80,10,ff,00,ff,00,00
108.756259469,4F0,8,00,00,00,00,00,c5,bc,14
108.757119025,329,8,85,ae,80,90,0a,20,00,14
108.757988416,429,8,54,02,00,00,00,00,73,03
108.758845834,350,8,29,13,23,89,9c,00,00,0c
108.75970539,153,8,00,80,10,ff,00,ff,00,00
108.760560242,2A0,8,00,00,87,00,00,00,00,00
108.761448449,545,8,dc,17,00,86,08,01,0a,01
108.762310999,153,8,00,80,10,ff,00,ff,00,00
108.763173548,4F0,8,00,00,00,00,00,c5,bc,14
108.76403567,2A0,8,00,00,87,00,00,00,00,00
108.764898647,430,8,00,00,00,00,00,00,00,00
108.765803105,350,8,29,13,43,89,9b,00,00,6b
108.7669201,316,8,45,21,50,0c,21,11,00,00
108.767980219,2B0,5,d7,ff,00,07,b6,00,00,00
108.768858163,440,8,ff,41,00,00,ff,6c,02,00
108.769719002,350,8,29,13,53,89,9b,00,00,7b
108.770579413,220,8,f5,03,fd,03,53,01,c1,0f
108.77175756,545,8,e4,17,00,87,0a,01,08,01
108.772649189,430,8,00,00,00,00,00,00,00,00
108.7736148,1F1,8,00,00,00,00,00,00,00,00
108.774659951,0A0,8,5a,7b,52,0c,00,ae,00,00
108.77586675,545,8,dc,17,00,87,07,01,08,01
108.776879401,350,8,29,13,73,89,9c,00,00,5c
108.988394713,4F0,8,00,00,00,00,00,c5,bc,14
108.989967144,0A1,8,80,80,80,80,65,ca,0c,00
108.991596451,429,8,54,02,00,00,00,00,78,03
108.993222338,220,8,ff,03,fc,03,53,01,c7,0f
108.994849507,1F1,8,00,00,00,00,00,00,00,00
108.996475393,260,8,12,20,00,30,00,5b,00,00
108.99809743,220,8,f9,03,fd,03,53,01,cd,0f
108.999720323,350,8,29,13,93,89,9c,00,00,bc
109.00131713,4F0,8,00,00,00,00,00,c5,bc,14
109.00271038,2A0,8,00,00,87,00,00,00,00,00
109.004060866,43F,8,08,45,60,ff,83,e8,02,00
109.00541007,220,8,fd,03,ea,03,53,01,c1,0f
109.006514663,1F1,8,00,00,00,00,00,00,00,00
109.007573927,329,8,0c,ae,7f,90,0a,20,00,14
109.008616085,440,8,ff,e1,00,00,ff,08,03,00
109.009692881,350,8,29,13,b3,89,9b,00,00,9b
109.010764974,690,8,00,00,01,00,00,00,00,00
109.011834074,329,8,0c,ae,7f,90,0a,20,00,14
109.012901462,440,8,ff,31,00,00,ff,48,03,00
109.013975693,153,8,00,80,10,ff,00,ff,00,00
109.015026404,1F1,8,00,00,00,00,00,00,00,00
109.016057871,545,8,dc,17,00,87,fd,00,fe,00
109.017084634,440,8,ff,41,00,00,ff,68,03,00
109.018097713,350,8,29,13,d3,89,9b,00,00,fb
109.019068882,0A0,8,59,7b,68,0c,00,ae,00,00
109.01999344,428,8,05,00,1a,80,65,08,e5,00
109.021223331,350,8,29,13,e3,89,9b,00,00,cb
109.022272332,153,8,00,80,10,ff,00,ff,00,00
109.023189619,18F,8,fe,51,20,00,00,4f,00,00
109.024115459,545,8,dc,17,00,86,ff,00,00,01
109.0250212,220,8,ff,03,e9,03,53,01,c1,0f
109.02592352,316,8,45,20,64,0c,20,11,00,00
109.026828833,2A0,8,00,00,87,00,00,00,00,00
109.027739705,429,8,54,02,00,00,00,00,73,03
109.028646302,350,8,29,13,03,89,9b,00,00,2b
109.029552043,153,8,00,80,10,ff,00,ff,00,00
109.030457356,2A0,8,00,00,87,00,00,00,00,00
109.031361386,370,8,ff,20,05,00,ff,00,00,d0
109.032263278,220,8,fa,03,f4,03,53,01,c1,0f
